ball_cx, ball_cy, ball_vx, ball_vy, paddle_y, paddle_vy
745, 385, 3, -3, 358, 0
748, 382, 3, -3, 358, 0
751, 379, 3, -3, 358, 0
754, 376, 3, -3, 355, -3
757, 373, 3, -3, 352, -3
760, 370, 3, -3, 349, -3
763, 367, 3, -3, 346, -3
766, 364, 3, -3, 343, -3
769, 361, 3, -3, 340, -3
772, 358, 3, -3, 337, -3
775, 355, 3, -3, 334, -3
772, 352, -3, -3, 331, -3
769, 349, -3, -3, 328, -3
766, 346, -3, -3, 325, -3
763, 343, -3, -3, 322, -3
760, 340, -3, -3, 319, -3
757, 337, -3, -3, 316, -3
754, 334, -3, -3, 313, -3
751, 331, -3, -3, 310, -3
748, 328, -3, -3, 307, -3
745, 325, -3, -3, 304, -3
742, 322, -3, -3, 301, -3
739, 319, -3, -3, 298, -3
736, 316, -3, -3, 295, -3
733, 313, -3, -3, 292, -3
730, 310, -3, -3, 289, -3
727, 307, -3, -3, 286, -3
724, 304, -3, -3, 283, -3
721, 301, -3, -3, 280, -3
718, 298, -3, -3, 277, -3
715, 295, -3, -3, 274, -3
712, 292, -3, -3, 271, -3
709, 289, -3, -3, 268, -3
706, 286, -3, -3, 265, -3
703, 283, -3, -3, 265, 0
700, 280, -3, -3, 265, 0
697, 277, -3, -3, 265, 0
694, 274, -3, -3, 265, 0
691, 271, -3, -3, 265, 0
688, 268, -3, -3, 265, 0
685, 265, -3, -3, 265, 0
682, 262, -3, -3, 265, 0
679, 259, -3, -3, 265, 0
676, 256, -3, -3, 265, 0
673, 253, -3, -3, 265, 0
670, 250, -3, -3, 265, 0
667, 247, -3, -3, 265, 0
664, 244, -3, -3, 265, 0
661, 241, -3, -3, 265, 0
658, 238, -3, -3, 265, 0
655, 235, -3, -3, 265, 0
652, 232, -3, -3, 265, 0
649, 229, -3, -3, 268, 3
646, 226, -3, -3, 271, 3
643, 223, -3, -3, 274, 3
640, 220, -3, -3, 277, 3
637, 217, -3, -3, 280, 3
634, 214, -3, -3, 283, 3
631, 211, -3, -3, 286, 3
628, 208, -3, -3, 286, 0
625, 205, -3, -3, 286, 0
622, 202, -3, -3, 286, 0
619, 199, -3, -3, 289, 3
616, 196, -3, -3, 292, 3
613, 193, -3, -3, 295, 3
610, 190, -3, -3, 298, 3
607, 187, -3, -3, 301, 3
604, 184, -3, -3, 304, 3
601, 181, -3, -3, 304, 0
598, 178, -3, -3, 304, 0
595, 175, -3, -3, 304, 0
592, 172, -3, -3, 307, 3
589, 169, -3, -3, 310, 3
586, 166, -3, -3, 313, 3
583, 163, -3, -3, 316, 3
580, 160, -3, -3, 319, 3
577, 157, -3, -3, 322, 3
574, 154, -3, -3, 322, 0
571, 151, -3, -3, 322, 0
568, 148, -3, -3, 322, 0
565, 145, -3, -3, 322, 0
562, 142, -3, -3, 325, 3
559, 139, -3, -3, 328, 3
556, 136, -3, -3, 331, 3
553, 133, -3, -3, 334, 3
550, 130, -3, -3, 337, 3
547, 127, -3, -3, 340, 3
544, 124, -3, -3, 340, 0
541, 121, -3, -3, 340, 0
538, 118, -3, -3, 340, 0
535, 115, -3, -3, 340, 0
532, 112, -3, -3, 343, 3
529, 109, -3, -3, 346, 3
526, 106, -3, -3, 349, 3
523, 103, -3, -3, 352, 3
520, 100, -3, -3, 355, 3
517, 97, -3, -3, 358, 3
514, 94, -3, -3, 358, 0
511, 91, -3, -3, 358, 0
508, 88, -3, -3, 358, 0
505, 85, -3, -3, 358, 0
502, 82, -3, -3, 361, 3
499, 79, -3, -3, 364, 3
496, 76, -3, -3, 367, 3
493, 73, -3, -3, 370, 3
490, 70, -3, -3, 373, 3
487, 67, -3, -3, 376, 3
484, 64, -3, -3, 376, 0
481, 61, -3, -3, 376, 0
478, 58, -3, -3, 376, 0
475, 55, -3, -3, 376, 0
472, 52, -3, -3, 376, 0
469, 49, -3, -3, 376, 0
466, 46, -3, -3, 376, 0
463, 43, -3, -3, 376, 0
460, 40, -3, -3, 376, 0
457, 37, -3, -3, 373, -3
454, 34, -3, -3, 370, -3
451, 31, -3, -3, 367, -3
448, 28, -3, -3, 364, -3
445, 25, -3, -3, 364, 0
442, 22, -3, -3, 364, 0
439, 19, -3, -3, 364, 0
436, 16, -3, -3, 364, 0
433, 13, -3, -3, 364, 0
430, 10, -3, -3, 361, -3
427, 7, -3, -3, 358, -3
424, 10, -3, 3, 355, -3
421, 13, -3, 3, 352, -3
418, 16, -3, 3, 349, -3
415, 19, -3, 3, 349, 0
412, 22, -3, 3, 349, 0
409, 25, -3, 3, 349, 0
406, 28, -3, 3, 349, 0
403, 31, -3, 3, 349, 0
400, 34, -3, 3, 346, -3
397, 37, -3, 3, 343, -3
394, 40, -3, 3, 340, -3
391, 43, -3, 3, 337, -3
388, 46, -3, 3, 334, -3
385, 49, -3, 3, 334, 0
382, 52, -3, 3, 334, 0
379, 55, -3, 3, 334, 0
376, 58, -3, 3, 334, 0
373, 61, -3, 3, 331, -3
370, 64, -3, 3, 328, -3
367, 67, -3, 3, 325, -3
364, 70, -3, 3, 322, -3
361, 73, -3, 3, 319, -3
358, 76, -3, 3, 316, -3
355, 79, -3, 3, 313, -3
352, 82, -3, 3, 313, 0
349, 85, -3, 3, 313, 0
346, 88, -3, 3, 313, 0
343, 91, -3, 3, 313, 0
340, 94, -3, 3, 313, 0
337, 97, -3, 3, 313, 0
334, 100, -3, 3, 313, 0
331, 103, -3, 3, 313, 0
328, 106, -3, 3, 313, 0
325, 109, -3, 3, 313, 0
322, 112, -3, 3, 313, 0
319, 115, -3, 3, 313, 0
316, 118, -3, 3, 313, 0
313, 121, -3, 3, 316, 3
310, 124, -3, 3, 319, 3
307, 127, -3, 3, 322, 3
304, 130, -3, 3, 325, 3
301, 133, -3, 3, 328, 3
298, 136, -3, 3, 328, 0
295, 139, -3, 3, 328, 0
292, 142, -3, 3, 328, 0
289, 145, -3, 3, 328, 0
286, 148, -3, 3, 328, 0
283, 151, -3, 3, 328, 0
280, 154, -3, 3, 331, 3
277, 157, -3, 3, 334, 3
274, 160, -3, 3, 337, 3
271, 163, -3, 3, 340, 3
268, 166, -3, 3, 343, 3
265, 169, -3, 3, 343, 0
262, 172, -3, 3, 343, 0
259, 175, -3, 3, 343, 0
256, 178, -3, 3, 343, 0
253, 181, -3, 3, 343, 0
250, 184, -3, 3, 343, 0
247, 187, -3, 3, 343, 0
244, 190, -3, 3, 343, 0
241, 193, -3, 3, 340, -3
238, 196, -3, 3, 337, -3
235, 199, -3, 3, 334, -3
232, 202, -3, 3, 331, -3
229, 205, -3, 3, 328, -3
226, 208, -3, 3, 328, 0
223, 211, -3, 3, 328, 0
220, 214, -3, 3, 328, 0
217, 217, -3, 3, 328, 0
214, 220, -3, 3, 328, 0
211, 223, -3, 3, 328, 0
208, 226, -3, 3, 325, -3
205, 229, -3, 3, 322, -3
202, 232, -3, 3, 319, -3
199, 235, -3, 3, 316, -3
196, 238, -3, 3, 316, 0
193, 241, -3, 3, 316, 0
190, 244, -3, 3, 316, 0
187, 247, -3, 3, 316, 0
184, 250, -3, 3, 316, 0
181, 253, -3, 3, 313, -3
178, 256, -3, 3, 310, -3
175, 259, -3, 3, 307, -3
172, 262, -3, 3, 304, -3
169, 265, -3, 3, 304, 0
166, 268, -3, 3, 304, 0
163, 271, -3, 3, 304, 0
160, 274, -3, 3, 304, 0
157, 277, -3, 3, 304, 0
154, 280, -3, 3, 301, -3
151, 283, -3, 3, 298, -3
148, 286, -3, 3, 295, -3
145, 289, -3, 3, 292, -3
142, 292, -3, 3, 289, -3
139, 295, -3, 3, 289, 0
136, 298, -3, 3, 289, 0
133, 301, -3, 3, 289, 0
130, 304, -3, 3, 289, 0
127, 307, -3, 3, 286, -3
124, 310, -3, 3, 283, -3
121, 313, -3, 3, 280, -3
118, 316, -3, 3, 277, -3
115, 319, -3, 3, 274, -3
112, 322, -3, 3, 274, 0
109, 325, -3, 3, 274, 0
106, 328, -3, 3, 274, 0
103, 331, -3, 3, 274, 0
100, 334, -3, 3, 274, 0
97, 337, -3, 3, 274, 0
94, 340, -3, 3, 274, 0
91, 343, -3, 3, 274, 0
88, 346, -3, 3, 274, 0
85, 349, -3, 3, 274, 0
82, 352, -3, 3, 277, 3
79, 355, -3, 3, 280, 3
76, 358, -3, 3, 283, 3
73, 361, -3, 3, 286, 3
70, 364, -3, 3, 289, 3
67, 367, -3, 3, 289, 0
64, 370, -3, 3, 289, 0
61, 373, -3, 3, 289, 0
58, 376, -3, 3, 289, 0
55, 379, -3, 3, 292, 3
52, 382, -3, 3, 295, 3
49, 385, -3, 3, 298, 3
46, 388, -3, 3, 301, 3
43, 391, -3, 3, 304, 3
40, 394, -3, 3, 307, 3
37, 397, -3, 3, 310, 3
34, 400, -3, 3, 310, 0
31, 403, -3, 3, 310, 0
28, 406, -3, 3, 310, 0
25, 409, -3, 3, 310, 0
22, 412, -3, 3, 313, 3
19, 415, -3, 3, 316, 3
16, 418, -3, 3, 319, 3
13, 421, -3, 3, 322, 3
10, 424, -3, 3, 325, 3
7, 427, -3, 3, 328, 3
10, 430, 3, 3, 328, 0
13, 433, 3, 3, 328, 0
16, 436, 3, 3, 328, 0
19, 439, 3, 3, 328, 0
22, 442, 3, 3, 328, 0
25, 445, 3, 3, 328, 0
28, 448, 3, 3, 328, 0
31, 451, 3, 3, 328, 0
34, 454, 3, 3, 328, 0
37, 457, 3, 3, 328, 0
40, 460, 3, 3, 328, 0
43, 463, 3, 3, 328, 0
46, 466, 3, 3, 328, 0
49, 469, 3, 3, 328, 0
52, 472, 3, 3, 328, 0
55, 475, 3, 3, 328, 0
58, 478, 3, 3, 328, 0
61, 481, 3, 3, 328, 0
64, 484, 3, 3, 328, 0
67, 487, 3, 3, 328, 0
70, 490, 3, 3, 328, 0
73, 493, 3, 3, 328, 0
76, 496, 3, 3, 328, 0
79, 499, 3, 3, 328, 0
82, 502, 3, 3, 328, 0
85, 505, 3, 3, 328, 0
88, 508, 3, 3, 328, 0
91, 511, 3, 3, 328, 0
94, 514, 3, 3, 328, 0
97, 517, 3, 3, 328, 0
100, 520, 3, 3, 328, 0
103, 523, 3, 3, 328, 0
106, 526, 3, 3, 328, 0
109, 529, 3, 3, 328, 0
112, 532, 3, 3, 328, 0
115, 535, 3, 3, 328, 0
118, 538, 3, 3, 328, 0
121, 541, 3, 3, 328, 0
124, 544, 3, 3, 328, 0
127, 547, 3, 3, 328, 0
130, 550, 3, 3, 328, 0
133, 553, 3, 3, 328, 0
136, 556, 3, 3, 328, 0
139, 559, 3, 3, 328, 0
142, 562, 3, 3, 328, 0
145, 565, 3, 3, 328, 0
148, 568, 3, 3, 328, 0
151, 571, 3, 3, 328, 0
154, 574, 3, 3, 328, 0
157, 577, 3, 3, 328, 0
160, 580, 3, 3, 328, 0
163, 583, 3, 3, 328, 0
166, 586, 3, 3, 331, 3
169, 589, 3, 3, 334, 3
172, 592, 3, 3, 337, 3
175, 589, 3, -3, 340, 3
178, 586, 3, -3, 343, 3
181, 583, 3, -3, 346, 3
184, 580, 3, -3, 349, 3
187, 577, 3, -3, 349, 0
190, 574, 3, -3, 349, 0
193, 571, 3, -3, 349, 0
196, 568, 3, -3, 349, 0
199, 565, 3, -3, 352, 3
202, 562, 3, -3, 355, 3
205, 559, 3, -3, 358, 3
208, 556, 3, -3, 361, 3
211, 553, 3, -3, 364, 3
214, 550, 3, -3, 367, 3
217, 547, 3, -3, 367, 0
220, 544, 3, -3, 367, 0
223, 541, 3, -3, 367, 0
226, 538, 3, -3, 367, 0
229, 535, 3, -3, 370, 3
232, 532, 3, -3, 373, 3
235, 529, 3, -3, 376, 3
238, 526, 3, -3, 379, 3
241, 523, 3, -3, 382, 3
244, 520, 3, -3, 382, 0
247, 517, 3, -3, 382, 0
250, 514, 3, -3, 382, 0
253, 511, 3, -3, 382, 0
256, 508, 3, -3, 382, 0
259, 505, 3, -3, 382, 0
262, 502, 3, -3, 379, -3
265, 499, 3, -3, 376, -3
268, 496, 3, -3, 373, -3
271, 493, 3, -3, 370, -3
274, 490, 3, -3, 367, -3
277, 487, 3, -3, 364, -3
280, 484, 3, -3, 361, -3
283, 481, 3, -3, 361, 0
286, 478, 3, -3, 361, 0
289, 475, 3, -3, 361, 0
292, 472, 3, -3, 361, 0
295, 469, 3, -3, 358, -3
298, 466, 3, -3, 355, -3
301, 463, 3, -3, 352, -3
304, 460, 3, -3, 349, -3
307, 457, 3, -3, 346, -3
310, 454, 3, -3, 343, -3
313, 451, 3, -3, 340, -3
316, 448, 3, -3, 337, -3
319, 445, 3, -3, 337, 0
322, 442, 3, -3, 337, 0
325, 439, 3, -3, 337, 0
328, 436, 3, -3, 334, -3
331, 433, 3, -3, 331, -3
334, 430, 3, -3, 328, -3
337, 427, 3, -3, 325, -3
340, 424, 3, -3, 322, -3
343, 421, 3, -3, 319, -3
346, 418, 3, -3, 319, 0
349, 415, 3, -3, 319, 0
352, 412, 3, -3, 319, 0
355, 409, 3, -3, 316, -3
358, 406, 3, -3, 313, -3
361, 403, 3, -3, 310, -3
364, 400, 3, -3, 307, -3
367, 397, 3, -3, 304, -3
370, 394, 3, -3, 301, -3
373, 391, 3, -3, 298, -3
376, 388, 3, -3, 295, -3
379, 385, 3, -3, 292, -3
382, 382, 3, -3, 292, 0
385, 379, 3, -3, 292, 0
388, 376, 3, -3, 289, -3
391, 373, 3, -3, 286, -3
394, 370, 3, -3, 283, -3
397, 367, 3, -3, 280, -3
400, 364, 3, -3, 277, -3
403, 361, 3, -3, 274, -3
406, 358, 3, -3, 271, -3
409, 355, 3, -3, 268, -3
412, 352, 3, -3, 265, -3
415, 349, 3, -3, 262, -3
418, 346, 3, -3, 259, -3
421, 343, 3, -3, 256, -3
424, 340, 3, -3, 253, -3
427, 337, 3, -3, 250, -3
430, 334, 3, -3, 247, -3
433, 331, 3, -3, 244, -3
436, 328, 3, -3, 241, -3
439, 325, 3, -3, 238, -3
442, 322, 3, -3, 235, -3
445, 319, 3, -3, 232, -3
448, 316, 3, -3, 229, -3
451, 313, 3, -3, 226, -3
454, 310, 3, -3, 223, -3
457, 307, 3, -3, 220, -3
460, 304, 3, -3, 217, -3
463, 301, 3, -3, 214, -3
466, 298, 3, -3, 211, -3
469, 295, 3, -3, 208, -3
472, 292, 3, -3, 205, -3
475, 289, 3, -3, 202, -3
478, 286, 3, -3, 199, -3
481, 283, 3, -3, 196, -3
484, 280, 3, -3, 193, -3
487, 277, 3, -3, 190, -3
490, 274, 3, -3, 187, -3
493, 271, 3, -3, 184, -3
496, 268, 3, -3, 184, 0
499, 265, 3, -3, 184, 0
502, 262, 3, -3, 184, 0
505, 259, 3, -3, 184, 0
508, 256, 3, -3, 184, 0
511, 253, 3, -3, 184, 0
514, 250, 3, -3, 184, 0
517, 247, 3, -3, 184, 0
520, 244, 3, -3, 184, 0
523, 241, 3, -3, 181, -3
526, 238, 3, -3, 178, -3
529, 235, 3, -3, 175, -3
532, 232, 3, -3, 172, -3
535, 229, 3, -3, 172, 0
538, 226, 3, -3, 172, 0
541, 223, 3, -3, 172, 0
544, 220, 3, -3, 172, 0
547, 217, 3, -3, 172, 0
550, 214, 3, -3, 169, -3
553, 211, 3, -3, 166, -3
556, 208, 3, -3, 163, -3
559, 205, 3, -3, 160, -3
562, 202, 3, -3, 157, -3
565, 199, 3, -3, 154, -3
568, 196, 3, -3, 154, 0
571, 193, 3, -3, 154, 0
574, 190, 3, -3, 154, 0
577, 187, 3, -3, 154, 0
580, 184, 3, -3, 151, -3
583, 181, 3, -3, 148, -3
586, 178, 3, -3, 145, -3
589, 175, 3, -3, 142, -3
592, 172, 3, -3, 139, -3
595, 169, 3, -3, 136, -3
598, 166, 3, -3, 133, -3
601, 163, 3, -3, 130, -3
604, 160, 3, -3, 127, -3
607, 157, 3, -3, 124, -3
610, 154, 3, -3, 121, -3
613, 151, 3, -3, 118, -3
616, 148, 3, -3, 115, -3
619, 145, 3, -3, 112, -3
622, 142, 3, -3, 109, -3
625, 139, 3, -3, 106, -3
628, 136, 3, -3, 103, -3
631, 133, 3, -3, 100, -3
634, 130, 3, -3, 97, -3
637, 127, 3, -3, 94, -3
640, 124, 3, -3, 91, -3
643, 121, 3, -3, 88, -3
646, 118, 3, -3, 85, -3
649, 115, 3, -3, 82, -3
652, 112, 3, -3, 79, -3
655, 109, 3, -3, 76, -3
658, 106, 3, -3, 73, -3
661, 103, 3, -3, 73, 0
664, 100, 3, -3, 73, 0
667, 97, 3, -3, 73, 0
670, 94, 3, -3, 73, 0
673, 91, 3, -3, 73, 0
676, 88, 3, -3, 73, 0
679, 85, 3, -3, 73, 0
682, 82, 3, -3, 73, 0
685, 79, 3, -3, 73, 0
688, 76, 3, -3, 73, 0
691, 73, 3, -3, 73, 0
694, 70, 3, -3, 73, 0
697, 67, 3, -3, 73, 0
700, 64, 3, -3, 73, 0
703, 61, 3, -3, 73, 0
706, 58, 3, -3, 73, 0
709, 55, 3, -3, 73, 0
712, 52, 3, -3, 73, 0
715, 49, 3, -3, 73, 0
718, 46, 3, -3, 73, 0
721, 43, 3, -3, 73, 0
724, 40, 3, -3, 73, 0
727, 37, 3, -3, 73, 0
730, 34, 3, -3, 70, -3
733, 31, 3, -3, 67, -3
736, 28, 3, -3, 64, -3
739, 25, 3, -3, 61, -3
742, 22, 3, -3, 58, -3
745, 19, 3, -3, 55, -3
748, 16, 3, -3, 52, -3
751, 13, 3, -3, 49, -3
754, 10, 3, -3, 46, -3
757, 7, 3, -3, 43, -3
760, 10, 3, 3, 40, -3
763, 13, 3, 3, 37, -3
766, 16, 3, 3, 34, -3
769, 19, 3, 3, 31, -3
772, 22, 3, 3, 28, -3
775, 25, 3, 3, 25, -3
778, 28, 3, 3, 22, -3
775, 25, -3, -3, 19, -3
772, 22, -3, -3, 16, -3
769, 19, -3, -3, 13, -3
766, 16, -3, -3, 10, -3
763, 13, -3, -3, 7, -3
760, 10, -3, -3, 4, -3
757, 7, -3, -3, 1, -3
754, 10, -3, 3, -2, -3
751, 13, -3, 3, -2, 0
748, 16, -3, 3, -2, 0
745, 19, -3, 3, -2, 0
742, 22, -3, 3, -2, 0
739, 25, -3, 3, -2, 0
736, 28, -3, 3, -2, 0
733, 31, -3, 3, -2, 0
730, 34, -3, 3, -2, 0
727, 37, -3, 3, -2, 0
724, 40, -3, 3, -2, 0
721, 43, -3, 3, -2, 0
718, 46, -3, 3, -2, 0
715, 49, -3, 3, -2, 0
712, 52, -3, 3, -2, 0
709, 55, -3, 3, -2, 0
706, 58, -3, 3, -2, 0
703, 61, -3, 3, -2, 0
700, 64, -3, 3, -2, 0
697, 67, -3, 3, -2, 0
694, 70, -3, 3, -2, 0
691, 73, -3, 3, -2, 0
688, 76, -3, 3, -2, 0
685, 79, -3, 3, -2, 0
682, 82, -3, 3, -2, 0
679, 85, -3, 3, -2, 0
676, 88, -3, 3, -2, 0
673, 91, -3, 3, -2, 0
670, 94, -3, 3, -2, 0
667, 97, -3, 3, -2, 0
664, 100, -3, 3, -2, 0
661, 103, -3, 3, -2, 0
658, 106, -3, 3, -2, 0
655, 109, -3, 3, -2, 0
652, 112, -3, 3, -2, 0
649, 115, -3, 3, -2, 0
646, 118, -3, 3, -2, 0
643, 121, -3, 3, -2, 0
640, 124, -3, 3, -2, 0
637, 127, -3, 3, -2, 0
634, 130, -3, 3, -2, 0
631, 133, -3, 3, 1, 3
628, 136, -3, 3, 4, 3
625, 139, -3, 3, 7, 3
622, 142, -3, 3, 10, 3
619, 145, -3, 3, 13, 3
616, 148, -3, 3, 16, 3
613, 151, -3, 3, 16, 0
610, 154, -3, 3, 16, 0
607, 157, -3, 3, 16, 0
604, 160, -3, 3, 16, 0
601, 163, -3, 3, 19, 3
598, 166, -3, 3, 22, 3
595, 169, -3, 3, 25, 3
592, 172, -3, 3, 28, 3
589, 175, -3, 3, 31, 3
586, 178, -3, 3, 34, 3
583, 181, -3, 3, 34, 0
580, 184, -3, 3, 34, 0
577, 187, -3, 3, 34, 0
574, 190, -3, 3, 34, 0
571, 193, -3, 3, 37, 3
568, 196, -3, 3, 40, 3
565, 199, -3, 3, 43, 3
562, 202, -3, 3, 46, 3
559, 205, -3, 3, 49, 3
556, 208, -3, 3, 49, 0
553, 211, -3, 3, 49, 0
550, 214, -3, 3, 49, 0
547, 217, -3, 3, 49, 0
544, 220, -3, 3, 52, 3
541, 223, -3, 3, 55, 3
538, 226, -3, 3, 58, 3
535, 229, -3, 3, 61, 3
532, 232, -3, 3, 64, 3
529, 235, -3, 3, 67, 3
526, 238, -3, 3, 67, 0
523, 241, -3, 3, 67, 0
520, 244, -3, 3, 67, 0
517, 247, -3, 3, 67, 0
514, 250, -3, 3, 70, 3
511, 253, -3, 3, 73, 3
508, 256, -3, 3, 76, 3
505, 259, -3, 3, 79, 3
502, 262, -3, 3, 82, 3
499, 265, -3, 3, 85, 3
496, 268, -3, 3, 85, 0
493, 271, -3, 3, 85, 0
490, 274, -3, 3, 85, 0
487, 277, -3, 3, 85, 0
484, 280, -3, 3, 88, 3
481, 283, -3, 3, 91, 3
478, 286, -3, 3, 94, 3
475, 289, -3, 3, 97, 3
472, 292, -3, 3, 100, 3
469, 295, -3, 3, 103, 3
466, 298, -3, 3, 103, 0
463, 301, -3, 3, 103, 0
460, 304, -3, 3, 103, 0
457, 307, -3, 3, 103, 0
454, 310, -3, 3, 103, 0
451, 313, -3, 3, 106, 3
448, 316, -3, 3, 109, 3
445, 319, -3, 3, 112, 3
442, 322, -3, 3, 115, 3
439, 325, -3, 3, 118, 3
436, 328, -3, 3, 121, 3
433, 331, -3, 3, 124, 3
430, 334, -3, 3, 124, 0
427, 337, -3, 3, 124, 0
424, 340, -3, 3, 124, 0
421, 343, -3, 3, 124, 0
418, 346, -3, 3, 124, 0
415, 349, -3, 3, 127, 3
412, 352, -3, 3, 130, 3
409, 355, -3, 3, 133, 3
406, 358, -3, 3, 136, 3
403, 361, -3, 3, 139, 3
400, 364, -3, 3, 142, 3
397, 367, -3, 3, 145, 3
394, 370, -3, 3, 145, 0
391, 373, -3, 3, 145, 0
388, 376, -3, 3, 145, 0
385, 379, -3, 3, 145, 0
382, 382, -3, 3, 145, 0
379, 385, -3, 3, 145, 0
376, 388, -3, 3, 148, 3
373, 391, -3, 3, 151, 3
370, 394, -3, 3, 154, 3
367, 397, -3, 3, 157, 3
364, 400, -3, 3, 157, 0
361, 403, -3, 3, 157, 0
358, 406, -3, 3, 157, 0
355, 409, -3, 3, 157, 0
352, 412, -3, 3, 157, 0
349, 415, -3, 3, 157, 0
346, 418, -3, 3, 160, 3
343, 421, -3, 3, 163, 3
340, 424, -3, 3, 166, 3
337, 427, -3, 3, 169, 3
334, 430, -3, 3, 169, 0
331, 433, -3, 3, 169, 0
328, 436, -3, 3, 169, 0
325, 439, -3, 3, 169, 0
322, 442, -3, 3, 169, 0
319, 445, -3, 3, 169, 0
316, 448, -3, 3, 169, 0
313, 451, -3, 3, 172, 3
310, 454, -3, 3, 175, 3
307, 457, -3, 3, 178, 3
304, 460, -3, 3, 181, 3
301, 463, -3, 3, 184, 3
298, 466, -3, 3, 187, 3
295, 469, -3, 3, 187, 0
292, 472, -3, 3, 187, 0
289, 475, -3, 3, 187, 0
286, 478, -3, 3, 187, 0
283, 481, -3, 3, 187, 0
280, 484, -3, 3, 187, 0
277, 487, -3, 3, 187, 0
274, 490, -3, 3, 190, 3
271, 493, -3, 3, 193, 3
268, 496, -3, 3, 196, 3
265, 499, -3, 3, 196, 0
262, 502, -3, 3, 196, 0
259, 505, -3, 3, 196, 0
256, 508, -3, 3, 196, 0
253, 511, -3, 3, 196, 0
250, 514, -3, 3, 196, 0
247, 517, -3, 3, 196, 0
244, 520, -3, 3, 196, 0
241, 523, -3, 3, 196, 0
238, 526, -3, 3, 199, 3
235, 529, -3, 3, 202, 3
232, 532, -3, 3, 205, 3
229, 535, -3, 3, 208, 3
226, 538, -3, 3, 211, 3
223, 541, -3, 3, 214, 3
220, 544, -3, 3, 214, 0
217, 547, -3, 3, 214, 0
214, 550, -3, 3, 214, 0
211, 553, -3, 3, 214, 0
208, 556, -3, 3, 214, 0
205, 559, -3, 3, 214, 0
202, 562, -3, 3, 217, 3
199, 565, -3, 3, 220, 3
196, 568, -3, 3, 223, 3
193, 571, -3, 3, 226, 3
190, 574, -3, 3, 229, 3
187, 577, -3, 3, 232, 3
184, 580, -3, 3, 232, 0
181, 583, -3, 3, 232, 0
178, 586, -3, 3, 232, 0
175, 589, -3, 3, 232, 0
172, 592, -3, 3, 232, 0
169, 589, -3, -3, 232, 0
166, 586, -3, -3, 232, 0
163, 583, -3, -3, 232, 0
160, 580, -3, -3, 232, 0
157, 577, -3, -3, 232, 0
154, 574, -3, -3, 232, 0
151, 571, -3, -3, 232, 0
148, 568, -3, -3, 232, 0
145, 565, -3, -3, 232, 0
142, 562, -3, -3, 232, 0
139, 559, -3, -3, 232, 0
136, 556, -3, -3, 232, 0
133, 553, -3, -3, 232, 0
130, 550, -3, -3, 232, 0
127, 547, -3, -3, 232, 0
124, 544, -3, -3, 232, 0
121, 541, -3, -3, 232, 0
118, 538, -3, -3, 232, 0
115, 535, -3, -3, 232, 0
112, 532, -3, -3, 232, 0
109, 529, -3, -3, 232, 0
106, 526, -3, -3, 232, 0
103, 523, -3, -3, 232, 0
100, 520, -3, -3, 232, 0
97, 517, -3, -3, 232, 0
94, 514, -3, -3, 232, 0
91, 511, -3, -3, 232, 0
88, 508, -3, -3, 232, 0
85, 505, -3, -3, 232, 0
82, 502, -3, -3, 232, 0
79, 499, -3, -3, 232, 0
76, 496, -3, -3, 232, 0
73, 493, -3, -3, 232, 0
70, 490, -3, -3, 232, 0
67, 487, -3, -3, 235, 3
64, 484, -3, -3, 238, 3
61, 481, -3, -3, 241, 3
58, 478, -3, -3, 244, 3
55, 475, -3, -3, 247, 3
52, 472, -3, -3, 250, 3
49, 469, -3, -3, 250, 0
46, 466, -3, -3, 250, 0
43, 463, -3, -3, 250, 0
40, 460, -3, -3, 250, 0
37, 457, -3, -3, 253, 3
34, 454, -3, -3, 256, 3
31, 451, -3, -3, 259, 3
28, 448, -3, -3, 262, 3
25, 445, -3, -3, 265, 3
22, 442, -3, -3, 268, 3
19, 439, -3, -3, 268, 0
16, 436, -3, -3, 268, 0
13, 433, -3, -3, 268, 0
10, 430, -3, -3, 268, 0
7, 427, -3, -3, 268, 0
10, 424, 3, -3, 271, 3
13, 421, 3, -3, 274, 3
16, 418, 3, -3, 277, 3
19, 415, 3, -3, 280, 3
22, 412, 3, -3, 283, 3
25, 409, 3, -3, 286, 3
28, 406, 3, -3, 289, 3
31, 403, 3, -3, 289, 0
34, 400, 3, -3, 289, 0
37, 397, 3, -3, 289, 0
40, 394, 3, -3, 289, 0
43, 391, 3, -3, 289, 0
46, 388, 3, -3, 289, 0
49, 385, 3, -3, 289, 0
52, 382, 3, -3, 289, 0
55, 379, 3, -3, 289, 0
58, 376, 3, -3, 289, 0
61, 373, 3, -3, 289, 0
64, 370, 3, -3, 289, 0
67, 367, 3, -3, 289, 0
70, 364, 3, -3, 289, 0
73, 361, 3, -3, 289, 0
76, 358, 3, -3, 289, 0
79, 355, 3, -3, 289, 0
82, 352, 3, -3, 289, 0
85, 349, 3, -3, 289, 0
88, 346, 3, -3, 289, 0
91, 343, 3, -3, 289, 0
94, 340, 3, -3, 289, 0
97, 337, 3, -3, 289, 0
100, 334, 3, -3, 289, 0
103, 331, 3, -3, 289, 0
106, 328, 3, -3, 289, 0
109, 325, 3, -3, 289, 0
112, 322, 3, -3, 289, 0
115, 319, 3, -3, 289, 0
118, 316, 3, -3, 289, 0
121, 313, 3, -3, 289, 0
124, 310, 3, -3, 289, 0
127, 307, 3, -3, 289, 0
